timestamp,completion.confidence,duration_nano,grpo.advantage,http_method,name,parent_span_id,response_status_code,reward.score,service.name,span_id,ticket.id,trace_id
2026-07-17T21:46:23.613736Z,0,20877000,0,,reward.quality,7de57c0ceea5ed1f,,0.13733905579399142,triage-regrade-pipeline,e2520953657f878d,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.588548Z,0,9106000,0,,reward.quality,cf4442e2301c61c6,,0.15668202764976957,triage-regrade-pipeline,5d4f310fb90ed17e,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.562675Z,0,12808000,0,,reward.quality,a3d10561f51827f7,,0.18957345971563982,triage-regrade-pipeline,1c2948c42b49e44c,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.545475Z,0,6831000,0,,reward.quality,3126340f69e8fa43,,0.16243654822335024,triage-regrade-pipeline,e05f419faa313849,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.512826Z,0,15110000,0,,reward.quality,10095b2ac78e514b,,0.12977099236641224,triage-regrade-pipeline,1fa2e4ac817cd1ad,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.491879Z,0,9047000,0,,reward.quality,9675fc5b0af9a4c7,,0.1646090534979424,triage-regrade-pipeline,9c064d4e55423e78,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.46413Z,0,18153000,0,,reward.quality,5e83a92e03424397,,0.20487804878048782,triage-regrade-pipeline,ff5a05dfef35c61c,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.429738Z,0,21104000,0,,reward.quality,e6857e26963982cb,,0.1691542288557214,triage-regrade-pipeline,1263e94144e8357e,,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:20.842169Z,0,8305000,0,,reward.quality,76381954ae798f5a,,0.16744186046511628,triage-regrade-pipeline,b481318dee5ebcef,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.825401Z,0,6922000,0,,reward.quality,6b04bbf274c54ccd,,0.22471910112359553,triage-regrade-pipeline,e758a2caaf99315d,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.810104Z,0,5973000,0,,reward.quality,5900dd09638eff79,,0.20118343195266272,triage-regrade-pipeline,7d076f3b7bbae5fb,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.788482Z,0,9665000,0,,reward.quality,3de28493db0c4767,,0.19689119170984457,triage-regrade-pipeline,f9f96b657727ec7a,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.774703Z,0,5995000,0,,reward.quality,b13e39ce8445c581,,0.3048780487804878,triage-regrade-pipeline,32caf88ad657f308,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.75153Z,0,9785000,0,,reward.quality,8fadc030e6f1f3ed,,0.26229508196721313,triage-regrade-pipeline,321e7b26b2558ce5,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.73024Z,0,10720000,0,,reward.quality,ec3a9c53ba948861,,0.21390374331550804,triage-regrade-pipeline,cc00bce11d25ab7a,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.707882Z,0,10860000,0,,reward.quality,6c5b3450a55bd7d0,,0.1888888888888889,triage-regrade-pipeline,bd709aa9a065d31c,,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:18.152905Z,0,7118000,0,,reward.quality,dae5c27fa18d3309,,0.22727272727272724,triage-regrade-pipeline,9beefb5c8f0e91b8,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.133604Z,0,10568000,0,,reward.quality,bc9ce88e1913add6,,0.20481927710843373,triage-regrade-pipeline,26070678c1f4650a,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.110174Z,0,11033000,0,,reward.quality,2b795dd7fc5a91c0,,0.22105263157894736,triage-regrade-pipeline,cbc3625c0af4d6d1,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.085776Z,0,10501000,0,,reward.quality,e50615c206dabdbd,,0.1767441860465116,triage-regrade-pipeline,4433882e4c05d13b,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.066065Z,0,8634000,0,,reward.quality,88d0b1d701425e63,,0.20118343195266275,triage-regrade-pipeline,1e20d9345c50273a,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.041209Z,0,8493000,0,,reward.quality,7a55afc93e45b3fc,,0.17486338797814208,triage-regrade-pipeline,f20d207906015cb5,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.016498Z,0,11853000,0,,reward.quality,ab27d202113ec9dd,,0.18536585365853658,triage-regrade-pipeline,32e712e1141a8752,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:17.984381Z,0,14796000,0,,reward.quality,2aead432d9e6e47e,,0.17167381974248927,triage-regrade-pipeline,b63ce79836c102b3,,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:15.394032Z,0,13419000,0,,reward.quality,f761162de7e1dd21,,0.19330855018587362,triage-regrade-pipeline,35e495d6fcff6d96,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.364336Z,0,15954000,0,,reward.quality,33c971de349779ba,,0.16091954022988506,triage-regrade-pipeline,bf6159141a0e59e7,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.334484Z,0,14294000,0,,reward.quality,bd00e5710ec185eb,,0.1825726141078838,triage-regrade-pipeline,d70ae9623c2329b5,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.309768Z,0,10888000,0,,reward.quality,daa0f41e5f54baa0,,0.20087336244541487,triage-regrade-pipeline,73d7b0589b014456,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.284383Z,0,10559000,0,,reward.quality,4a8fa47111def34b,,0.20657276995305165,triage-regrade-pipeline,0c056624d39139dd,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.258398Z,0,10866000,0,,reward.quality,3302b51277113084,,0.16071428571428573,triage-regrade-pipeline,96906f820feb36bc,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.231066Z,0,11794000,0,,reward.quality,6c775b6e82bcfd41,,0.2553191489361702,triage-regrade-pipeline,e1f49026a6997236,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.200322Z,0,13464000,0,,reward.quality,c62fcfc2a5ea2296,,0.21960784313725493,triage-regrade-pipeline,d32d87f9e5feaefb,,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:12.671455Z,0,6526000,0,,reward.quality,f47455a681975f9c,,0.0970873786407767,triage-regrade-pipeline,6cfe1fa594d4fc72,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.659912Z,0,4950000,0,,reward.quality,e4881982c1356666,,0.10738255033557047,triage-regrade-pipeline,86b4fdf36e2adfff,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.645356Z,0,6057000,0,,reward.quality,e8218be01b5925a9,,0.11764705882352942,triage-regrade-pipeline,f62c780c37a8d40e,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.631504Z,0,5517000,0,,reward.quality,1a9a2b93be94ce30,,0.09876543209876544,triage-regrade-pipeline,fc4472ddfeeec36d,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.609495Z,0,6897000,0,,reward.quality,bb84af47fae7dded,,0.09361702127659574,triage-regrade-pipeline,65ac78f4db9aaf0e,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.593304Z,0,6692000,0,,reward.quality,610656689ed22e56,,0.09,triage-regrade-pipeline,f64868dbf121522e,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.569809Z,0,10318000,0,,reward.quality,07282727ae6fce5f,,0.13574660633484165,triage-regrade-pipeline,5108cd9909ffbcfb,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.553305Z,0,6364000,0,,reward.quality,dbf14aaf178e9f07,,0.09248554913294797,triage-regrade-pipeline,b71e6d624dc347fa,,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:09.99826Z,0,9496000,0,,reward.quality,0fa963acf9c4be05,,0.18930041152263374,triage-regrade-pipeline,634216eb44b67639,,9bb0ac5796e864f5a921d757a125db67
