timestamp,completion.confidence,duration_nano,grpo.advantage,http_method,name,response_status_code,reward.score,service.name,span_id,ticket.id,trace_id
2026-07-17T21:46:23.613228Z,0.3,48069000,'-1.2179102897644043,,grade_completion,,0,triage-regrade-pipeline,7de57c0ceea5ed1f,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.587988Z,0.3,24554000,'-0.4053836762905121,,grade_completion,,0,triage-regrade-pipeline,cf4442e2301c61c6,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.562054Z,0.3,25038000,0.9584696888923645,,grade_completion,,0,triage-regrade-pipeline,a3d10561f51827f7,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.544622Z,0.2,16747000,0.01622275449335575,,grade_completion,,0,triage-regrade-pipeline,3126340f69e8fa43,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.512278Z,0.1,31456000,'-1.246991515159607,,grade_completion,,0,triage-regrade-pipeline,10095b2ac78e514b,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.491395Z,0.2,20246000,0.10223791748285294,,grade_completion,,0,triage-regrade-pipeline,9675fc5b0af9a4c7,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.463209Z,0.2,27620000,1.6789069175720215,,grade_completion,,0,triage-regrade-pipeline,5e83a92e03424397,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:23.426787Z,0.3,35801000,0.11441732943058014,,grade_completion,,0,triage-regrade-pipeline,e6857e26963982cb,TRAIN-00009,7937b0b51440522ae7755ec42aab62cf
2026-07-17T21:46:20.841405Z,0.2,22174000,'-1.1573961973190308,,grade_completion,,0,triage-regrade-pipeline,76381954ae798f5a,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.824911Z,0.3,15528000,0.09639901667833328,,grade_completion,,0,triage-regrade-pipeline,6b04bbf274c54ccd,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.80975Z,0.2,14485000,'-0.3962877094745636,,grade_completion,,0,triage-regrade-pipeline,5900dd09638eff79,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.787947Z,0.3,21335000,'-0.5557165741920471,,grade_completion,,0,triage-regrade-pipeline,3de28493db0c4767,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.774271Z,0.3,13097000,1.9232051372528076,,grade_completion,,0,triage-regrade-pipeline,b13e39ce8445c581,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.750983Z,0.2,22191000,0.9476273655891418,,grade_completion,,0,triage-regrade-pipeline,8fadc030e6f1f3ed,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.729885Z,0.2,20342000,'-0.11288270354270935,,grade_completion,,0,triage-regrade-pipeline,ec3a9c53ba948861,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:20.705946Z,0.3,23461000,'-0.7449519038200378,,grade_completion,,0,triage-regrade-pipeline,6c5b3450a55bd7d0,TRAIN-00004,11015ffc5ca74857703528827078fd64
2026-07-17T21:46:18.152477Z,0.2,15795000,'-0.3553451895713806,,grade_completion,,0,triage-regrade-pipeline,dae5c27fa18d3309,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.133133Z,0.2,18847000,'-0.9471477270126343,,grade_completion,,0,triage-regrade-pipeline,bc9ce88e1913add6,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.109769Z,0.4,22552000,1.3252344131469727,,grade_completion,,0,triage-regrade-pipeline,2b795dd7fc5a91c0,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.084976Z,0.2,24143000,0.3704977333545685,,grade_completion,,0,triage-regrade-pipeline,e50615c206dabdbd,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.065742Z,0.3,18689000,0.95481276512146,,grade_completion,,0,triage-regrade-pipeline,88d0b1d701425e63,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.040751Z,0.2,24527000,'-1.7478195428848267,,grade_completion,,0,triage-regrade-pipeline,7a55afc93e45b3fc,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:18.015433Z,0.4,24754000,0.2769542634487152,,grade_completion,,0,triage-regrade-pipeline,ab27d202113ec9dd,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:17.983192Z,0.3,31332000,0.12280063331127167,,grade_completion,,0,triage-regrade-pipeline,2aead432d9e6e47e,TRAIN-00030,5b6810dbe22cb8b64807111fbaca5b7f
2026-07-17T21:46:15.39355Z,0.3,30037000,'-0.18392281234264374,,grade_completion,,0,triage-regrade-pipeline,f761162de7e1dd21,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.363798Z,0.3,29107000,'-1.9435033798217773,,grade_completion,,0,triage-regrade-pipeline,33c971de349779ba,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.333948Z,0.5,28462000,'-0.5324856042861938,,grade_completion,,0,triage-regrade-pipeline,bd00e5710ec185eb,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.308819Z,0.2,24615000,0.8640268445014954,,grade_completion,,0,triage-regrade-pipeline,daa0f41e5f54baa0,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.283205Z,0.3,24422000,'-0.043043483048677444,,grade_completion,,0,triage-regrade-pipeline,4a8fa47111def34b,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.257892Z,0.3,24640000,0.40694504976272583,,grade_completion,,0,triage-regrade-pipeline,3302b51277113084,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.230661Z,0.3,26667000,1.407631516456604,,grade_completion,,0,triage-regrade-pipeline,6c775b6e82bcfd41,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:15.199635Z,0.4,30527000,0.02436160482466221,,grade_completion,,0,triage-regrade-pipeline,c62fcfc2a5ea2296,TRAIN-00036,bb3aeac2d9258f926b6a958f41e04d90
2026-07-17T21:46:12.671076Z,0.2,15436000,'-0.31710267066955566,,grade_completion,,0,triage-regrade-pipeline,f47455a681975f9c,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.659582Z,0,11030000,0.3271392583847046,,grade_completion,,0,triage-regrade-pipeline,e4881982c1356666,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.644894Z,0.3,14297000,0.6139742136001587,,grade_completion,,0,triage-regrade-pipeline,e8218be01b5925a9,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.631038Z,0.2,13329000,'-0.20361651480197906,,grade_completion,,0,triage-regrade-pipeline,1a9a2b93be94ce30,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.609046Z,0.2,21386000,'-0.5521083474159241,,grade_completion,,0,triage-regrade-pipeline,bb84af47fae7dded,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.592476Z,0,16093000,'-0.7290710806846619,,grade_completion,,0,triage-regrade-pipeline,610656689ed22e56,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.568586Z,0,22328000,2.0284273624420166,,grade_completion,,0,triage-regrade-pipeline,07282727ae6fce5f,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:12.552094Z,0.3,15897000,'-1.1676372289657593,,grade_completion,,0,triage-regrade-pipeline,dbf14aaf178e9f07,TRAIN-00039,b81681739ebaac3f8199109edd596366
2026-07-17T21:46:09.997441Z,0.1,21896000,0.1283358782529831,,grade_completion,,0,triage-regrade-pipeline,0fa963acf9c4be05,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.969332Z,0.1,27543000,0.3382481336593628,,grade_completion,,0,triage-regrade-pipeline,5964c7dda714ad60,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.935868Z,0.3,32723000,1.5254157781600952,,grade_completion,,0,triage-regrade-pipeline,b573f3e5b66ed673,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.889386Z,0.3,45886000,0.8798174262046814,,grade_completion,,0,triage-regrade-pipeline,25c792764e55386b,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.859641Z,0.2,29180000,'-1.2086308002471924,,grade_completion,,0,triage-regrade-pipeline,3fbcfb0388ead191,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.830297Z,0.3,28671000,0.394846111536026,,grade_completion,,0,triage-regrade-pipeline,1bdd8ec92ce69c17,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.806539Z,0.3,22944000,'-1.108856439590454,,grade_completion,,0,triage-regrade-pipeline,4ca6805fe7cd2fff,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:09.778419Z,0.2,26879000,'-0.9491760730743408,,grade_completion,,0,triage-regrade-pipeline,b9877f7e26477a7a,TRAIN-00047,9bb0ac5796e864f5a921d757a125db67
2026-07-17T21:46:07.225695Z,0.2,23185000,0.023111065849661827,,grade_completion,,0,triage-regrade-pipeline,b9d81a03d9454dee,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.207646Z,0.1,17280000,0.9010460376739502,,grade_completion,,0,triage-regrade-pipeline,03ea994712a0b8e8,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.19214Z,0.2,15147000,0.943086564540863,,grade_completion,,0,triage-regrade-pipeline,11ca953533f6bebc,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.175619Z,0.2,16102000,'-1.3613193035125732,,grade_completion,,0,triage-regrade-pipeline,0afbe20e9c31fa14,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.152363Z,0.2,22776000,'-0.021876979619264603,,grade_completion,,0,triage-regrade-pipeline,add6459fb9a44622,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.134356Z,0.3,17554000,'-0.1866733729839325,,grade_completion,,0,triage-regrade-pipeline,418f7d5dd4d6b0a6,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.079172Z,0.2,22005000,'-1.4343140125274658,,grade_completion,,0,triage-regrade-pipeline,bac28a792117104d,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:07.05651Z,0.2,21847000,1.1369400024414062,,grade_completion,,0,triage-regrade-pipeline,56ffdf6d455d09ec,TRAIN-00012,573f3fb77c26804cbf7f0c7706ba38a4
2026-07-17T21:46:04.512053Z,0.2,16847000,0.6862865090370178,,grade_completion,,0,triage-regrade-pipeline,9beb2a63c6be0b95,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.49477Z,0.2,16810000,0.22650285065174103,,grade_completion,,0,triage-regrade-pipeline,df563f914ab549f0,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.477424Z,0.3,16846000,'-1.106873869895935,,grade_completion,,0,triage-regrade-pipeline,af9c90c0f3349440,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.466922Z,0.3,10162000,'-1.9609452486038208,,grade_completion,,0,triage-regrade-pipeline,790c9f255700f541,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.451324Z,0.2,15217000,0.9127088785171509,,grade_completion,,0,triage-regrade-pipeline,f2af8232b2cd41ae,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.435098Z,0.4,15805000,0.2851921617984772,,grade_completion,,0,triage-regrade-pipeline,0baa2bcfe22995b1,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.418473Z,0.2,16218000,0.5775307416915894,,grade_completion,,0,triage-regrade-pipeline,6915a2c83180db32,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:04.40196Z,0.2,15804000,0.37959280610084534,,grade_completion,,0,triage-regrade-pipeline,c111e613ce08054c,TRAIN-00002,a60536df78e0412156668d19894ec282
2026-07-17T21:46:01.792279Z,0,7604000,'-2.46012020111084,,grade_completion,,0,triage-regrade-pipeline,bdf1d03e2b2d2c65,TRAIN-00035,4c4146c494922291b8186a09e0319d37
2026-07-17T21:46:01.753326Z,0.2,37676000,0.4218641221523285,,grade_completion,,0,triage-regrade-pipeline,3135704f69d159ef,TRAIN-00035,4c4146c494922291b8186a09e0319d37
2026-07-17T21:46:01.713031Z,0.3,38968000,0.5431897044181824,,grade_completion,,0,triage-regrade-pipeline,972f9fb85916f768,TRAIN-00035,4c4146c494922291b8186a09e0319d37
2026-07-17T21:46:01.660457Z,0.2,52018000,0.35637447237968445,,grade_completion,,0,triage-regrade-pipeline,5cf22fac502341f9,TRAIN-00035,4c4146c494922291b8186a09e0319d37
